timestamp,current_temperature,current_humidity,current_condition,future_condition_after_2hr
2025-01-04 13:05:00,27.13,63.99,Cloudy,Sunny
2025-01-04 13:10:00,29.88,84.92,Sunny,Cloudy
2025-01-04 13:15:00,40.71,57.25,Sunny,Cloudy
2025-01-04 13:20:00,38.64,56.82,Cloudy,Sunny
2025-01-04 13:25:00,32.18,61.17,Cloudy,Sunny
2025-01-04 13:30:00,30.19,70.72,Sunny,Sunny
2025-01-04 13:35:00,30.6,44.93,Sunny,Sunny
2025-01-04 13:40:00,33.07,40.34,Sunny,Sunny
2025-01-04 13:45:00,24.89,54.13,Sunny,Rainy
2025-01-04 13:50:00,28.71,43.66,Sunny,Sunny
2025-01-04 13:55:00,21.66,55.75,Rainy,Cloudy
2025-01-04 14:00:00,32.0,65.02,Sunny,Sunny
2025-01-04 14:05:00,33.24,51.09,Cloudy,Rainy
2025-01-04 14:10:00,27.58,45.73,Sunny,Cloudy
2025-01-04 14:15:00,37.87,60.69,Rainy,Sunny
2025-01-04 14:20:00,23.87,68.63,Cloudy,Cloudy
2025-01-04 14:25:00,22.68,43.05,Sunny,Cloudy
2025-01-04 14:30:00,31.12,68.2,Cloudy,Sunny
2025-01-04 14:35:00,35.24,68.17,Cloudy,Rainy
2025-01-04 14:40:00,38.42,69.54,Sunny,Sunny
2025-01-04 14:45:00,27.71,72.18,Rainy,Rainy
2025-01-04 14:50:00,35.39,82.02,Sunny,Sunny
2025-01-04 14:55:00,29.81,56.44,Rainy,Sunny
2025-01-04 15:00:00,29.14,61.1,Sunny,Sunny
2025-01-04 15:05:00,34.42,55.84,Sunny,Rainy
2025-01-04 15:10:00,33.26,60.02,Sunny,Sunny
2025-01-04 15:15:00,22.12,75.33,Rainy,Sunny
2025-01-04 15:20:00,37.38,46.55,Sunny,Rainy
2025-01-04 15:25:00,36.9,51.39,Sunny,Cloudy
2025-01-04 15:30:00,26.87,73.77,Rainy,Rainy
2025-01-04 15:35:00,31.98,70.2,Cloudy,Rainy
2025-01-04 15:40:00,32.47,56.37,Rainy,Cloudy
2025-01-04 15:45:00,31.3,68.54,Rainy,Rainy
2025-01-04 15:50:00,27.25,63.41,Cloudy,Cloudy
2025-01-04 15:55:00,26.64,75.0,Rainy,Cloudy
2025-01-04 16:00:00,29.87,60.75,Cloudy,Sunny
2025-01-04 16:05:00,35.86,70.26,Cloudy,Sunny
2025-01-04 16:10:00,32.72,86.42,Sunny,Rainy
2025-01-04 16:15:00,28.15,65.98,Sunny,Rainy
2025-01-04 16:20:00,33.86,60.49,Rainy,Sunny
2025-01-04 16:25:00,15.76,67.22,Rainy,Rainy
2025-01-04 16:30:00,35.74,56.35,Sunny,Sunny
2025-01-04 16:35:00,21.3,83.88,Rainy,Sunny
2025-01-04 16:40:00,28.19,61.8,Sunny,Sunny
2025-01-04 16:45:00,24.4,57.27,Sunny,Sunny
2025-01-04 16:50:00,23.53,51.64,Sunny,Sunny
2025-01-04 16:55:00,35.8,70.97,Sunny,Sunny
2025-01-04 17:00:00,27.66,68.67,Sunny,Sunny
2025-01-04 17:05:00,31.73,55.03,Sunny,Sunny
2025-01-04 17:10:00,29.77,65.76,Sunny,Rainy
2025-01-04 17:15:00,32.39,44.91,Sunny,Sunny
2025-01-04 17:20:00,30.38,61.85,Rainy,Sunny
2025-01-04 17:25:00,23.59,64.53,Sunny,Sunny
2025-01-04 17:30:00,34.98,77.07,Sunny,Sunny
2025-01-04 17:35:00,27.53,52.29,Sunny,Sunny
2025-01-04 17:40:00,22.22,47.22,Sunny,Sunny
2025-01-04 17:45:00,27.86,51.05,Sunny,Cloudy
2025-01-04 17:50:00,37.5,46.63,Sunny,Sunny
2025-01-04 17:55:00,34.25,73.37,Cloudy,Sunny
2025-01-04 18:00:00,28.26,75.49,Sunny,Rainy
2025-01-04 18:05:00,28.25,63.2,Sunny,Sunny
2025-01-04 18:10:00,28.39,72.21,Rainy,Sunny
2025-01-04 18:15:00,40.38,61.34,Sunny,Sunny
2025-01-04 18:20:00,31.91,59.05,Sunny,Cloudy
2025-01-04 18:25:00,32.15,56.67,Sunny,Rainy
2025-01-04 18:30:00,35.15,56.9,Cloudy,Sunny
2025-01-04 18:35:00,31.19,44.52,Rainy,Sunny
2025-01-04 18:40:00,28.7,62.64,Sunny,Sunny
2025-01-04 18:45:00,29.02,59.6,Sunny,Sunny
2025-01-04 18:50:00,29.64,67.45,Sunny,Rainy
2025-01-04 18:55:00,29.81,60.94,Sunny,Sunny
2025-01-04 19:00:00,33.64,58.37,Rainy,Sunny
2025-01-04 19:05:00,30.26,51.29,Sunny,Rainy
2025-01-04 19:10:00,33.66,60.72,Sunny,Rainy
2025-01-04 19:15:00,29.6,67.38,Rainy,Cloudy
2025-01-04 19:20:00,30.39,48.57,Rainy,Cloudy
2025-01-04 19:25:00,20.01,60.87,Cloudy,Cloudy
2025-01-04 19:30:00,34.58,62.33,Cloudy,Sunny
2025-01-04 19:35:00,31.73,52.82,Cloudy,Rainy
2025-01-04 19:40:00,34.99,54.12,Sunny,Sunny
2025-01-04 19:45:00,15.52,62.31,Rainy,Sunny
2025-01-04 19:50:00,40.44,48.67,Sunny,Sunny
2025-01-04 19:55:00,29.3,63.5,Sunny,Rainy
2025-01-04 20:00:00,35.54,51.05,Sunny,Rainy
2025-01-04 20:05:00,24.8,70.63,Rainy,Sunny
2025-01-04 20:10:00,33.06,83.38,Rainy,Sunny
2025-01-04 20:15:00,24.73,51.39,Sunny,Rainy
2025-01-04 20:20:00,26.88,65.34,Sunny,Rainy
2025-01-04 20:25:00,39.57,52.73,Rainy,Rainy
2025-01-04 20:30:00,29.05,70.41,Rainy,Sunny
2025-01-04 20:35:00,31.09,47.35,Rainy,Rainy
2025-01-04 20:40:00,34.35,64.81,Sunny,Cloudy
2025-01-04 20:45:00,32.48,51.27,Rainy,Sunny
2025-01-04 20:50:00,30.75,57.93,Cloudy,Rainy
2025-01-04 20:55:00,31.82,49.69,Sunny,Sunny
2025-01-04 21:00:00,42.02,68.22,Rainy,Rainy
2025-01-04 21:05:00,29.71,51.63,Sunny,Sunny
2025-01-04 21:10:00,31.01,65.52,Rainy,Cloudy
2025-01-04 21:15:00,35.25,56.56,Sunny,Rainy
2025-01-04 21:20:00,35.53,58.86,Cloudy,Cloudy
2025-01-04 21:25:00,35.94,61.48,Rainy,Sunny
2025-01-04 21:30:00,33.19,52.38,Cloudy,Cloudy
2025-01-04 21:35:00,24.28,62.1,Sunny,Rainy
2025-01-04 21:40:00,38.17,75.3,Cloudy,Sunny
2025-01-04 21:45:00,24.27,52.22,Rainy,Rainy
2025-01-04 21:50:00,31.51,71.72,Sunny,Sunny
2025-01-04 21:55:00,26.23,74.98,Rainy,Cloudy
2025-01-04 22:00:00,29.68,51.84,Sunny,Rainy
2025-01-04 22:05:00,31.64,45.45,Cloudy,Rainy
2025-01-04 22:10:00,31.61,63.02,Rainy,Rainy
2025-01-04 22:15:00,32.11,54.53,Rainy,Sunny
2025-01-04 22:20:00,38.07,78.69,Rainy,Sunny
2025-01-04 22:25:00,32.27,60.35,Sunny,Sunny
2025-01-04 22:30:00,28.78,51.98,Sunny,Cloudy
2025-01-04 22:35:00,34.82,48.53,Sunny,Sunny
2025-01-04 22:40:00,35.95,70.9,Cloudy,Sunny
2025-01-04 22:45:00,23.86,54.29,Sunny,Rainy
2025-01-04 22:50:00,32.99,60.44,Sunny,Rainy
2025-01-04 22:55:00,33.51,69.56,Rainy,Sunny
2025-01-04 23:00:00,28.51,55.16,Rainy,Cloudy
2025-01-04 23:05:00,36.88,59.54,Sunny,Rainy
2025-01-04 23:10:00,29.25,59.83,Cloudy,Cloudy
2025-01-04 23:15:00,30.63,66.83,Rainy,Cloudy
2025-01-04 23:20:00,29.13,65.91,Cloudy,Sunny
2025-01-04 23:25:00,30.08,57.8,Cloudy,Sunny
2025-01-04 23:30:00,24.52,60.64,Sunny,Sunny
2025-01-04 23:35:00,22.8,56.28,Sunny,Rainy
2025-01-04 23:40:00,37.97,45.22,Sunny,Rainy
2025-01-04 23:45:00,25.77,62.58,Rainy,Sunny
2025-01-04 23:50:00,25.04,78.92,Rainy,Cloudy
2025-01-04 23:55:00,19.23,51.16,Sunny,Sunny
2025-01-05 00:00:00,26.81,52.27,Cloudy,Rainy
2025-01-05 00:05:00,23.38,51.29,Sunny,Sunny
2025-01-05 00:10:00,38.21,67.25,Rainy,Sunny
2025-01-05 00:15:00,35.05,64.48,Sunny,Rainy
2025-01-05 00:20:00,26.56,58.41,Sunny,Rainy
2025-01-05 00:25:00,41.26,50.82,Rainy,Rainy
2025-01-05 00:30:00,34.91,60.92,Rainy,Rainy
2025-01-05 00:35:00,28.38,44.35,Rainy,Cloudy
2025-01-05 00:40:00,17.5,61.43,Rainy,Sunny
2025-01-05 00:45:00,41.45,68.72,Cloudy,Sunny
2025-01-05 00:50:00,23.05,47.49,Sunny,Sunny
2025-01-05 00:55:00,21.77,44.67,Sunny,Rainy
2025-01-05 01:00:00,35.11,75.79,Sunny,Rainy
2025-01-05 01:05:00,42.2,53.88,Rainy,Rainy
2025-01-05 01:10:00,36.92,71.36,Rainy,Cloudy
2025-01-05 01:15:00,32.82,58.46,Rainy,Rainy
2025-01-05 01:20:00,32.97,58.38,Cloudy,Rainy
2025-01-05 01:25:00,34.27,64.38,Rainy,Cloudy
2025-01-05 01:30:00,33.79,51.16,Rainy,Rainy
2025-01-05 01:35:00,31.41,61.32,Cloudy,Sunny
2025-01-05 01:40:00,30.52,56.19,Rainy,Cloudy
2025-01-05 01:45:00,29.69,46.8,Sunny,Sunny
2025-01-05 01:50:00,26.23,63.37,Cloudy,Sunny
2025-01-05 01:55:00,28.6,57.37,Sunny,Cloudy
2025-01-05 02:00:00,21.54,58.43,Sunny,Rainy
2025-01-05 02:05:00,29.51,47.9,Cloudy,Sunny
2025-01-05 02:10:00,25.06,75.91,Rainy,Rainy
2025-01-05 02:15:00,24.48,68.77,Sunny,Sunny
2025-01-05 02:20:00,30.9,69.64,Rainy,Sunny
2025-01-05 02:25:00,36.96,56.95,Sunny,Rainy
2025-01-05 02:30:00,34.59,42.71,Sunny,Rainy
2025-01-05 02:35:00,22.15,79.53,Rainy,Sunny
2025-01-05 02:40:00,25.05,59.39,Rainy,Cloudy
2025-01-05 02:45:00,34.7,52.51,Sunny,Sunny
2025-01-05 02:50:00,25.09,64.17,Cloudy,Sunny
2025-01-05 02:55:00,28.88,71.67,Sunny,Rainy
2025-01-05 03:00:00,32.75,59.77,Sunny,Sunny
2025-01-05 03:05:00,25.16,72.79,Rainy,Cloudy
2025-01-05 03:10:00,30.53,70.83,Sunny,Sunny
2025-01-05 03:15:00,23.33,49.24,Cloudy,Sunny
2025-01-05 03:20:00,26.99,53.26,Sunny,Rainy
2025-01-05 03:25:00,31.6,69.58,Sunny,Cloudy
2025-01-05 03:30:00,22.04,32.87,Rainy,Sunny
2025-01-05 03:35:00,32.2,58.51,Cloudy,Cloudy
2025-01-05 03:40:00,29.9,45.69,Sunny,Sunny
2025-01-05 03:45:00,32.76,55.23,Cloudy,Cloudy
2025-01-05 03:50:00,31.12,57.01,Sunny,Rainy
2025-01-05 03:55:00,36.82,56.42,Cloudy,Rainy
2025-01-05 04:00:00,30.63,54.48,Rainy,Sunny
2025-01-05 04:05:00,27.85,49.03,Rainy,Cloudy
2025-01-05 04:10:00,30.61,82.92,Sunny,Sunny
2025-01-05 04:15:00,32.72,78.67,Cloudy,Rainy
2025-01-05 04:20:00,30.24,48.38,Sunny,Cloudy
2025-01-05 04:25:00,30.2,75.82,Rainy,Sunny
2025-01-05 04:30:00,26.49,56.01,Cloudy,Rainy
2025-01-05 04:35:00,26.69,61.29,Sunny,Rainy
2025-01-05 04:40:00,22.99,59.37,Rainy,Rainy
2025-01-05 04:45:00,38.75,53.4,Rainy,Rainy
2025-01-05 04:50:00,23.78,69.84,Rainy,Rainy
2025-01-05 04:55:00,26.54,61.26,Rainy,Sunny
2025-01-05 05:00:00,26.41,55.23,Rainy,Sunny
2025-01-05 05:05:00,34.47,46.95,Sunny,Sunny
2025-01-05 05:10:00,28.53,51.06,Sunny,Sunny
2025-01-05 05:15:00,36.24,43.59,Sunny,Rainy
2025-01-05 05:20:00,26.63,60.12,Sunny,Sunny
2025-01-05 05:25:00,31.39,48.03,Rainy,Rainy
2025-01-05 05:30:00,25.82,57.34,Sunny,Rainy
2025-01-05 05:35:00,40.73,73.7,Rainy,Cloudy
2025-01-05 05:40:00,24.06,71.99,Rainy,Sunny
2025-01-05 05:45:00,31.55,59.68,Cloudy,Sunny
2025-01-05 05:50:00,33.17,59.13,Sunny,Sunny
2025-01-05 05:55:00,32.07,78.8,Sunny,Sunny
2025-01-05 06:00:00,29.07,65.21,Sunny,Rainy
2025-01-05 06:05:00,29.35,56.72,Sunny,Cloudy
2025-01-05 06:10:00,30.22,45.74,Rainy,Rainy
2025-01-05 06:15:00,29.26,63.94,Cloudy,Sunny
2025-01-05 06:20:00,34.82,68.29,Rainy,Sunny
2025-01-05 06:25:00,41.05,53.68,Sunny,Sunny
2025-01-05 06:30:00,27.21,62.91,Sunny,Sunny
2025-01-05 06:35:00,23.15,56.36,Sunny,Sunny
2025-01-05 06:40:00,29.56,58.16,Sunny,Rainy
2025-01-05 06:45:00,42.9,35.12,Sunny,Rainy
2025-01-05 06:50:00,25.98,57.78,Rainy,Rainy
2025-01-05 06:55:00,38.2,69.69,Rainy,Rainy
2025-01-05 07:00:00,38.39,53.69,Rainy,Sunny
2025-01-05 07:05:00,27.23,60.53,Rainy,Rainy
2025-01-05 07:10:00,32.84,52.44,Sunny,Rainy
2025-01-05 07:15:00,38.14,63.6,Rainy,Rainy
2025-01-05 07:20:00,28.1,57.83,Rainy,Rainy
2025-01-05 07:25:00,28.98,50.61,Rainy,Cloudy
2025-01-05 07:30:00,27.09,73.33,Rainy,Rainy
2025-01-05 07:35:00,24.93,69.29,Cloudy,Sunny
2025-01-05 07:40:00,26.75,53.95,Rainy,Rainy
2025-01-05 07:45:00,23.88,64.98,Sunny,Cloudy
2025-01-05 07:50:00,30.17,65.37,Rainy,Sunny
2025-01-05 07:55:00,26.15,66.42,Cloudy,Rainy
2025-01-05 08:00:00,31.17,43.06,Sunny,Sunny
2025-01-05 08:05:00,22.22,70.07,Rainy,Sunny
2025-01-05 08:10:00,31.65,54.3,Sunny,Rainy
2025-01-05 08:15:00,34.17,56.42,Sunny,Cloudy
2025-01-05 08:20:00,20.03,86.38,Rainy,Rainy
2025-01-05 08:25:00,31.87,63.02,Cloudy,Cloudy
2025-01-05 08:30:00,36.14,56.14,Rainy,Sunny
2025-01-05 08:35:00,23.95,37.95,Cloudy,Cloudy
2025-01-05 08:40:00,38.36,73.9,Sunny,Sunny
2025-01-05 08:45:00,32.1,46.55,Cloudy,Sunny
2025-01-05 08:50:00,26.47,49.97,Sunny,Sunny
2025-01-05 08:55:00,29.72,56.69,Sunny,Sunny
2025-01-05 09:00:00,32.79,74.16,Sunny,Sunny
2025-01-05 09:05:00,30.38,67.73,Sunny,Cloudy
2025-01-05 09:10:00,32.69,58.42,Sunny,Cloudy
2025-01-05 09:15:00,25.4,63.08,Cloudy,Sunny
2025-01-05 09:20:00,30.85,54.0,Cloudy,Rainy
2025-01-05 09:25:00,22.93,61.4,Sunny,Sunny
2025-01-05 09:30:00,29.44,60.73,Rainy,Sunny
2025-01-05 09:35:00,25.48,69.69,Sunny,Sunny
2025-01-05 09:40:00,26.32,69.67,Sunny,Sunny
2025-01-05 09:45:00,36.18,64.94,Sunny,Cloudy
2025-01-05 09:50:00,35.46,56.38,Sunny,Cloudy
2025-01-05 09:55:00,33.05,67.42,Cloudy,Sunny
2025-01-05 10:00:00,24.54,59.08,Cloudy,Sunny
2025-01-05 10:05:00,28.42,49.18,Sunny,Cloudy
2025-01-05 10:10:00,36.07,55.97,Sunny,Sunny
2025-01-05 10:15:00,30.71,60.85,Cloudy,Rainy
2025-01-05 10:20:00,41.6,69.1,Sunny,Sunny
2025-01-05 10:25:00,31.97,58.16,Rainy,Sunny
2025-01-05 10:30:00,30.96,47.91,Sunny,Rainy
2025-01-05 10:35:00,28.45,60.57,Sunny,Rainy
2025-01-05 10:40:00,30.67,61.13,Rainy,Sunny
2025-01-05 10:45:00,29.24,61.86,Rainy,Rainy
2025-01-05 10:50:00,33.54,69.2,Sunny,Cloudy
2025-01-05 10:55:00,34.78,70.19,Rainy,Sunny
2025-01-05 11:00:00,26.07,54.06,Cloudy,Sunny
2025-01-05 11:05:00,23.34,53.84,Sunny,Cloudy
2025-01-05 11:10:00,20.82,49.6,Sunny,Rainy
2025-01-05 11:15:00,32.54,66.99,Cloudy,Sunny
2025-01-05 11:20:00,24.48,74.49,Rainy,Cloudy
2025-01-05 11:25:00,19.24,56.85,Sunny,Sunny
2025-01-05 11:30:00,31.94,57.59,Cloudy,Sunny
2025-01-05 11:35:00,42.46,74.67,Sunny,Sunny
2025-01-05 11:40:00,29.97,65.06,Sunny,Cloudy
2025-01-05 11:45:00,34.19,64.36,Sunny,Cloudy
2025-01-05 11:50:00,30.41,48.09,Cloudy,Sunny
2025-01-05 11:55:00,29.51,66.79,Cloudy,Rainy
2025-01-05 12:00:00,34.6,50.71,Sunny,Cloudy
2025-01-05 12:05:00,28.55,48.66,Rainy,Sunny
2025-01-05 12:10:00,31.34,56.53,Cloudy,Rainy
2025-01-05 12:15:00,31.61,54.14,Sunny,Sunny
2025-01-05 12:20:00,26.66,57.78,Rainy,Cloudy
2025-01-05 12:25:00,34.96,45.59,Sunny,Rainy
2025-01-05 12:30:00,29.13,69.59,Cloudy,Rainy
2025-01-05 12:35:00,26.22,71.28,Rainy,Sunny
2025-01-05 12:40:00,32.68,40.53,Rainy,Sunny
2025-01-05 12:45:00,25.51,69.78,Sunny,Sunny
2025-01-05 12:50:00,30.14,51.89,Sunny,Sunny
2025-01-05 12:55:00,29.95,68.57,Sunny,Sunny
2025-01-05 13:00:00,35.43,59.32,Sunny,Rainy
2025-01-05 13:05:00,32.37,60.29,Sunny,Rainy
2025-01-05 13:10:00,29.87,58.15,Rainy,Sunny
2025-01-05 13:15:00,34.09,72.12,Rainy,Sunny
2025-01-05 13:20:00,36.95,47.6,Sunny,Rainy
2025-01-05 13:25:00,32.79,66.08,Sunny,Sunny
2025-01-05 13:30:00,30.05,71.01,Rainy,Rainy
2025-01-05 13:35:00,23.44,67.16,Sunny,Sunny
2025-01-05 13:40:00,24.67,83.25,Rainy,Sunny
2025-01-05 13:45:00,28.47,54.71,Sunny,Rainy
2025-01-05 13:50:00,26.95,69.57,Sunny,Sunny
2025-01-05 13:55:00,29.07,58.94,Rainy,Sunny
2025-01-05 14:00:00,30.28,72.33,Sunny,Rainy
2025-01-05 14:05:00,32.65,59.92,Sunny,Sunny
2025-01-05 14:10:00,29.65,56.12,Rainy,Cloudy
2025-01-05 14:15:00,32.43,73.06,Sunny,Sunny
2025-01-05 14:20:00,30.32,55.08,Cloudy,Sunny
2025-01-05 14:25:00,20.12,45.87,Sunny,Sunny
2025-01-05 14:30:00,25.3,54.83,Sunny,Rainy
2025-01-05 14:35:00,29.28,66.19,Sunny,Rainy
2025-01-05 14:40:00,23.95,73.92,Rainy,Sunny
2025-01-05 14:45:00,33.0,61.11,Rainy,Sunny
2025-01-05 14:50:00,37.65,73.18,Sunny,Sunny
2025-01-05 14:55:00,36.09,46.42,Sunny,Sunny
2025-01-05 15:00:00,28.93,55.57,Sunny,Cloudy
2025-01-05 15:05:00,37.45,57.11,Sunny,Sunny
2025-01-05 15:10:00,30.74,58.85,Cloudy,Rainy
2025-01-05 15:15:00,28.31,60.84,Sunny,Sunny
2025-01-05 15:20:00,26.93,66.91,Rainy,Cloudy
2025-01-05 15:25:00,28.49,55.55,Sunny,Sunny
2025-01-05 15:30:00,28.06,61.39,Cloudy,Sunny
2025-01-05 15:35:00,30.85,59.55,Sunny,Rainy
2025-01-05 15:40:00,30.8,50.74,Sunny,Rainy
2025-01-05 15:45:00,30.02,58.86,Rainy,Sunny
2025-01-05 15:50:00,32.18,58.56,Rainy,Rainy
2025-01-05 15:55:00,35.95,58.35,Sunny,Sunny
2025-01-05 16:00:00,34.75,60.32,Rainy,Sunny
2025-01-05 16:05:00,22.58,60.76,Sunny,Sunny
2025-01-05 16:10:00,17.23,55.68,Sunny,Cloudy
2025-01-05 16:15:00,34.67,72.73,Sunny,Rainy
2025-01-05 16:20:00,23.17,48.31,Cloudy,Rainy
2025-01-05 16:25:00,28.88,52.79,Rainy,Cloudy
2025-01-05 16:30:00,24.15,87.8,Rainy,Sunny
2025-01-05 16:35:00,20.99,49.62,Cloudy,Rainy
2025-01-05 16:40:00,32.71,46.46,Sunny,Sunny
2025-01-05 16:45:00,33.8,67.34,Rainy,Rainy
2025-01-05 16:50:00,27.12,39.23,Sunny,Rainy
2025-01-05 16:55:00,17.04,57.65,Rainy,Sunny
2025-01-05 17:00:00,27.27,81.46,Rainy,Sunny
2025-01-05 17:05:00,31.96,44.55,Sunny,Rainy
2025-01-05 17:10:00,22.61,40.18,Sunny,Cloudy
2025-01-05 17:15:00,30.92,45.01,Rainy,Rainy
2025-01-05 17:20:00,29.92,68.98,Cloudy,Sunny
2025-01-05 17:25:00,32.9,71.25,Rainy,Rainy
2025-01-05 17:30:00,30.6,54.87,Sunny,Cloudy
2025-01-05 17:35:00,25.13,66.83,Rainy,Sunny
2025-01-05 17:40:00,35.98,73.9,Cloudy,Rainy
2025-01-05 17:45:00,29.21,77.87,Sunny,Sunny
2025-01-05 17:50:00,29.86,57.54,Rainy,Rainy
2025-01-05 17:55:00,25.33,36.99,Sunny,Rainy
2025-01-05 18:00:00,27.78,51.79,Rainy,Rainy
2025-01-05 18:05:00,25.58,55.73,Rainy,Rainy
2025-01-05 18:10:00,29.14,57.41,Rainy,Rainy
2025-01-05 18:15:00,38.56,58.12,Rainy,Rainy
2025-01-05 18:20:00,23.14,71.19,Rainy,Sunny
2025-01-05 18:25:00,21.93,72.74,Rainy,Cloudy
2025-01-05 18:30:00,37.36,58.28,Sunny,Cloudy
2025-01-05 18:35:00,28.95,70.98,Cloudy,Sunny
2025-01-05 18:40:00,26.65,63.58,Cloudy,Cloudy
2025-01-05 18:45:00,35.2,60.65,Sunny,Sunny
2025-01-05 18:50:00,26.97,69.07,Cloudy,Cloudy
2025-01-05 18:55:00,39.13,60.72,Sunny,Cloudy
2025-01-05 19:00:00,33.39,80.58,Cloudy,Cloudy
2025-01-05 19:05:00,27.56,45.62,Cloudy,Rainy
2025-01-05 19:10:00,40.79,54.85,Cloudy,Sunny
2025-01-05 19:15:00,26.97,58.73,Rainy,Sunny
2025-01-05 19:20:00,33.71,64.39,Sunny,Rainy
2025-01-05 19:25:00,31.5,72.68,Sunny,Sunny
2025-01-05 19:30:00,36.51,59.76,Rainy,Cloudy
2025-01-05 19:35:00,37.81,45.78,Sunny,Rainy
2025-01-05 19:40:00,30.16,68.43,Cloudy,Sunny
2025-01-05 19:45:00,26.23,67.55,Rainy,Cloudy
2025-01-05 19:50:00,32.3,40.58,Sunny,Sunny
2025-01-05 19:55:00,26.61,59.96,Cloudy,Sunny
2025-01-05 20:00:00,40.07,44.1,Sunny,Rainy
2025-01-05 20:05:00,30.68,53.35,Sunny,Sunny
2025-01-05 20:10:00,28.17,50.97,Rainy,Rainy
2025-01-05 20:15:00,30.92,68.09,Sunny,Cloudy
2025-01-05 20:20:00,23.26,61.17,Rainy,Sunny
2025-01-05 20:25:00,25.14,47.14,Cloudy,Cloudy
2025-01-05 20:30:00,36.0,68.8,Sunny,Sunny
2025-01-05 20:35:00,26.72,45.66,Cloudy,Sunny
2025-01-05 20:40:00,24.77,63.3,Sunny,Rainy
2025-01-05 20:45:00,32.68,51.86,Sunny,Cloudy
2025-01-05 20:50:00,35.93,56.34,Rainy,Sunny
2025-01-05 20:55:00,33.59,65.04,Cloudy,Rainy
2025-01-05 21:00:00,34.98,65.21,Sunny,Sunny
2025-01-05 21:05:00,26.22,73.37,Rainy,Rainy
2025-01-05 21:10:00,22.89,59.18,Sunny,Rainy
2025-01-05 21:15:00,37.51,63.06,Rainy,Rainy
2025-01-05 21:20:00,28.39,55.62,Rainy,Rainy
2025-01-05 21:25:00,28.75,61.82,Rainy,Rainy
2025-01-05 21:30:00,36.64,64.39,Rainy,Rainy
2025-01-05 21:35:00,32.78,59.02,Rainy,Rainy
2025-01-05 21:40:00,32.28,41.96,Rainy,Cloudy
2025-01-05 21:45:00,40.83,63.31,Rainy,Sunny
2025-01-05 21:50:00,26.78,63.65,Cloudy,Sunny
2025-01-05 21:55:00,34.64,53.2,Sunny,Sunny
2025-01-05 22:00:00,30.29,47.16,Sunny,Sunny
2025-01-05 22:05:00,31.34,74.76,Sunny,Sunny
2025-01-05 22:10:00,37.64,64.91,Sunny,Rainy
2025-01-05 22:15:00,32.54,57.71,Sunny,Cloudy
2025-01-05 22:20:00,32.69,48.63,Rainy,Rainy
2025-01-05 22:25:00,35.36,51.78,Cloudy,Rainy
2025-01-05 22:30:00,28.18,73.03,Rainy,Rainy
2025-01-05 22:35:00,25.8,61.38,Rainy,Rainy
2025-01-05 22:40:00,24.78,54.49,Rainy,Rainy
2025-01-05 22:45:00,20.17,65.1,Rainy,Rainy
2025-01-05 22:50:00,40.28,51.86,Rainy,Sunny
2025-01-05 22:55:00,24.48,75.01,Rainy,Sunny
2025-01-05 23:00:00,28.89,73.53,Sunny,Sunny
2025-01-05 23:05:00,28.62,55.33,Sunny,Sunny
2025-01-05 23:10:00,31.54,53.71,Sunny,Sunny
2025-01-05 23:15:00,34.08,33.82,Sunny,Rainy
2025-01-05 23:20:00,34.3,45.18,Sunny,Rainy
2025-01-05 23:25:00,27.08,46.61,Rainy,Rainy
2025-01-05 23:30:00,29.16,61.35,Rainy,Cloudy
2025-01-05 23:35:00,31.41,56.74,Rainy,Sunny
2025-01-05 23:40:00,28.76,46.55,Cloudy,Sunny
2025-01-05 23:45:00,38.04,57.19,Sunny,Cloudy
2025-01-05 23:50:00,32.45,65.05,Sunny,Sunny
2025-01-05 23:55:00,33.67,65.28,Cloudy,Cloudy
2025-01-06 00:00:00,33.31,41.0,Sunny,Rainy
2025-01-06 00:05:00,35.87,58.72,Cloudy,Sunny
2025-01-06 00:10:00,30.91,46.17,Rainy,Sunny
2025-01-06 00:15:00,23.52,69.02,Sunny,Rainy
2025-01-06 00:20:00,32.0,67.84,Sunny,Sunny
2025-01-06 00:25:00,26.74,51.02,Rainy,Cloudy
2025-01-06 00:30:00,27.36,52.34,Sunny,Sunny
2025-01-06 00:35:00,32.93,55.39,Cloudy,Sunny
2025-01-06 00:40:00,36.19,37.47,Sunny,Cloudy
2025-01-06 00:45:00,30.11,63.36,Sunny,Cloudy
2025-01-06 00:50:00,31.54,57.27,Cloudy,Cloudy
2025-01-06 00:55:00,38.51,69.7,Cloudy,Sunny
2025-01-06 01:00:00,31.2,49.02,Cloudy,Cloudy
2025-01-06 01:05:00,43.01,53.81,Sunny,Sunny
2025-01-06 01:10:00,32.83,44.93,Cloudy,Rainy
2025-01-06 01:15:00,21.2,49.96,Sunny,Sunny
2025-01-06 01:20:00,33.77,48.18,Rainy,Rainy
2025-01-06 01:25:00,31.91,69.96,Sunny,Sunny
2025-01-06 01:30:00,36.45,53.02,Rainy,Sunny
2025-01-06 01:35:00,33.37,61.24,Sunny,Rainy
2025-01-06 01:40:00,29.31,56.19,Sunny,Cloudy
2025-01-06 01:45:00,23.88,47.31,Rainy,Cloudy
2025-01-06 01:50:00,28.95,58.32,Cloudy,Sunny
2025-01-06 01:55:00,25.75,65.99,Cloudy,Sunny
2025-01-06 02:00:00,27.1,47.92,Sunny,Rainy
